PublishedAt,Comment
2020-03-15T04:38:24Z,The coronavirus makes your &quot;extortion from China&quot; video have more meaning!!!
2020-03-15T03:59:21Z,"We should have never put are selfs to be reliant on another country for anything. Ive told people , but no Im a close minded  racist . Enjoy your globalism and diversity when your love ones are dying."
2020-03-15T01:51:04Z,Fox news pushing the propaganda too...
2020-03-15T00:32:57Z,"Well to start with why don&#39;t we stop lying about it being called the Chinese coronavirus, because it was Canada who created the virus and had it in a biological weapons facility, and probably a handout from a US biological weapons agency most likely,  the rest of the world already knows it came from the US, but one thing that you can count on is the people of the US won&#39;t be getting cure handed out to them"
2020-03-14T23:54:11Z,we should invade china and take over the factories and create china 2.0
2020-03-14T23:37:19Z,Thanks Nixon.
2020-03-14T22:11:28Z,Greed pushing our manufacturing overseas. America use to make solid products that didn’t break after a few uses. Hell we have building that took 3-4 round of dynamite before going down and some didn’t fall from that and had to be taken down piece by piece. We can traded power for money and are now seeing how bad it is and how much worse it could get.
2020-03-14T20:51:59Z,HAHA I&#39;m proxying thru U.S.MONTANA CALIFORNIAAND UTAH AND GRABDMA SAY CHINA STINKY BUTTS ON WHEELS. SLAMMED JAMMED HAMMED N THANK U MAMMED<br><br>RODOTODO BIG BOI IN DA PHOTO.
2020-03-14T17:31:40Z,Straight up is better than the lies. Keep up the straight talk Tucker!
2020-03-14T17:16:56Z,“A country that hates” lol I think USA hates chine first lol <br>“Damage that they are causing us”<br>I think the USA did all the hurting first and now we are paying for it. Ask your president. He is probably graving some pu s s y as the apocalypse is getting closer
2020-03-14T17:09:47Z,Why tucker after this epsiode is <br> Named it chinese corona virus. The whole month prior it was just corona virus. Always dividing ppl. There is alot of vigilantes out here in NYC attacking Asian is sad there ppl like Tucker iut there. You will never hear Hanitty say Chinesse corona virus
